Cell ID,Timestep,Neighbor count of cell,Sum of neighbor counts of cell’s neighbors
19,169,0,21
20,169,0,26
21,169,0,0
22,169,1,20
23,169,0,19
24,169,0,6
1,170,0,45
2,170,0,34
3,170,2,39
4,170,0,32
5,170,0,34
6,170,0,0
7,170,0,1
8,170,0,34
9,170,0,27
10,170,2,51
11,170,0,0
12,170,0,5
13,170,0,3
14,170,5,122
15,170,4,133
16,170,0,0
17,170,0,19
18,170,0,8
19,170,0,26
20,170,0,26
21,170,0,0
22,170,0,28
23,170,0,26
24,170,0,3
1,171,0,32
2,171,0,34
3,171,2,38
4,171,0,32
5,171,0,37
6,171,0,0
7,171,0,1
8,171,0,50
9,171,0,27
10,171,3,64
11,171,0,0
12,171,0,6
13,171,0,3
14,171,3,84
15,171,4,119
16,171,0,0
17,171,0,19
18,171,0,11
19,171,0,26
20,171,0,26
21,171,0,0
22,171,1,20
23,171,0,32
24,171,0,3
1,172,0,29
2,172,0,34
3,172,2,38
4,172,0,32
5,172,0,26
6,172,0,0
7,172,0,1
8,172,1,60
9,172,0,27
10,172,2,56
11,172,0,0
12,172,0,6
13,172,0,3
14,172,3,105
15,172,3,94
16,172,0,0
17,172,0,27
18,172,0,13
19,172,0,48
20,172,0,26
21,172,0,0
22,172,0,28
23,172,0,42
24,172,0,3
1,173,0,28
2,173,0,34
3,173,2,39
4,173,0,32
5,173,0,16
6,173,0,0
7,173,0,1
8,173,1,75
9,173,0,27
10,173,3,74
11,173,0,0
12,173,0,6
13,173,0,3
14,173,2,66
15,173,3,151
16,173,0,0
17,173,0,28
18,173,0,21
19,173,0,32
20,173,0,26
21,173,0,0
22,173,1,20
23,173,0,38
24,173,0,3
1,174,0,29
2,174,0,34
3,174,2,41
4,174,0,32
5,174,0,4
6,174,0,0
7,174,0,1
8,174,1,47
9,174,0,27
10,174,3,58
11,174,0,1
12,174,0,6
13,174,0,3
14,174,4,95
15,174,1,65
16,174,0,0
17,174,0,42
18,174,0,23
19,174,0,55
20,174,0,26
21,174,0,0
22,174,0,28
23,174,0,37
24,174,0,3
1,175,0,29
2,175,0,34
3,175,2,49
4,175,0,32
5,175,0,6
6,175,0,0
7,175,0,1
8,175,1,58
9,175,0,27
10,175,4,66
11,175,0,1
12,175,0,9
13,175,0,3
14,175,4,68
15,175,2,77
16,175,0,0
17,175,0,39
18,175,0,33
19,175,1,43
20,175,0,26
21,175,0,0
22,175,1,20
23,175,0,34
24,175,0,3
1,176,0,30
2,176,0,34
3,176,2,48
4,176,0,32
5,176,0,7
6,176,0,0
7,176,0,1
8,176,3,49
9,176,0,27
10,176,5,56
11,176,0,4
12,176,0,3
13,176,0,3
14,176,4,61
15,176,1,52
16,176,0,0
17,176,0,35
18,176,0,24
19,176,1,59
20,176,0,26
21,176,0,0
22,176,0,28
23,176,0,33
24,176,0,3
1,177,0,29
2,177,0,34
3,177,2,42
4,177,0,32
5,177,0,2
6,177,0,0
7,177,0,2
8,177,3,59
9,177,0,27
10,177,4,63
11,177,0,2
12,177,0,0
13,177,0,3
14,177,4,62
15,177,0,46
16,177,0,0
17,177,0,32
18,177,0,27
19,177,2,56
20,177,0,26
21,177,0,0
22,177,1,20
23,177,0,33
24,177,0,3
1,178,0,29
2,178,0,34
3,178,2,44
4,178,0,32
5,178,0,5
6,178,0,0
7,178,0,1
8,178,3,69
9,178,0,27
10,178,2,62
11,178,0,6
12,178,0,0
13,178,0,3
14,178,4,83
15,178,0,62
16,178,0,0
17,178,0,40
18,178,0,17
19,178,3,77
20,178,0,26
21,178,0,0
22,178,0,28
23,178,0,50
24,178,0,3
1,179,0,28
2,179,0,34
3,179,2,44
4,179,0,32
5,179,0,3
6,179,0,0
7,179,0,1
8,179,4,88
9,179,0,27
10,179,2,52
11,179,0,8
12,179,0,3
13,179,0,3
14,179,4,69
15,179,0,44
16,179,0,0
17,179,0,39
18,179,0,19
19,179,1,73
20,179,0,26
21,179,0,0
22,179,1,20
23,179,0,53
24,179,0,3
1,180,0,28
2,180,0,34
3,180,2,47
4,180,0,32
5,180,0,0
6,180,0,0
7,180,0,1
8,180,3,82
9,180,0,27
10,180,2,59
11,180,0,11
12,180,0,0
13,180,0,3
14,180,6,90
15,180,0,45
16,180,0,0
17,180,0,45
18,180,0,13
19,180,2,67
20,180,0,26
21,180,0,0
22,180,0,28
23,180,0,64
24,180,0,3
1,181,0,28
2,181,0,34
3,181,2,49
4,181,0,32
5,181,0,1
6,181,0,0
7,181,0,1
8,181,4,83
9,181,0,27
10,181,1,31
11,181,0,8
12,181,0,3
13,181,0,3
14,181,4,70
15,181,0,52
16,181,0,0
17,181,0,48
18,181,0,23
19,181,2,59
20,181,0,26
21,181,0,0
22,181,1,20
23,181,1,67
24,181,0,3
1,182,0,28
2,182,0,34
3,182,2,49
4,182,0,32
5,182,0,1
6,182,0,0
7,182,0,1
8,182,2,84
9,182,0,27
10,182,0,25
11,182,0,3
12,182,0,9
13,182,0,3
14,182,5,70
15,182,0,66
16,182,0,0
17,182,0,53
18,182,0,20
19,182,2,72
20,182,0,26
21,182,0,0
22,182,0,28
23,182,1,43
24,182,0,3
1,183,0,28
2,183,0,34
3,183,2,46
4,183,0,32
5,183,0,1
6,183,0,0
7,183,0,1
8,183,2,77
9,183,0,27
10,183,0,6
11,183,0,0
12,183,0,8
13,183,0,3
14,183,5,77
15,183,1,62
16,183,0,0
17,183,1,61
18,183,0,9
19,183,3,64
20,183,0,26
21,183,0,0
22,183,1,20
23,183,1,37
24,183,0,3
1,184,0,28
2,184,0,34
3,184,2,44
4,184,0,32
5,184,0,2
6,184,0,0
7,184,0,1
8,184,3,85
9,184,0,27
10,184,0,6
11,184,0,0
12,184,0,9
13,184,0,3
14,184,4,89
15,184,1,65
16,184,0,0
17,184,1,68
18,184,0,5
19,184,3,97
20,184,0,26
21,184,0,0
22,184,0,28
23,184,0,27
24,184,0,3
1,185,0,28
2,185,0,34
3,185,2,44
4,185,0,32
5,185,0,1
6,185,0,0
7,185,0,1
8,185,2,80
9,185,0,27
10,185,0,6
11,185,0,1
12,185,0,11
13,185,0,3
14,185,5,101
15,185,1,55
16,185,0,0
17,185,1,76
18,185,0,0
19,185,1,41
20,185,0,26
21,185,0,0
22,185,1,20
23,185,0,28
24,185,0,3
1,186,0,28
2,186,0,34
3,186,2,44
4,186,0,32
5,186,0,3
6,186,0,0
7,186,0,1
8,186,2,85
9,186,0,27
10,186,0,6
11,186,0,1
12,186,0,11
13,186,0,3
14,186,5,75
15,186,1,41
16,186,0,0
17,186,2,88
18,186,0,0
19,186,1,23
20,186,0,26
21,186,0,0
22,186,0,28
23,186,0,27
24,186,0,3
1,187,0,28
2,187,0,34
3,187,2,44
4,187,0,32
5,187,0,2
6,187,0,0
7,187,0,1
8,187,2,76
9,187,0,27
10,187,0,6
11,187,0,0
12,187,0,11
13,187,0,3
14,187,4,82
15,187,0,26
16,187,0,0
17,187,4,99
18,187,0,0
19,187,0,16
20,187,0,26
21,187,0,0
22,187,1,20
23,187,0,30
24,187,0,3
1,188,0,28
2,188,0,34
3,188,2,44
4,188,0,32
5,188,0,2
6,188,0,0
7,188,0,1
8,188,2,94
9,188,0,27
10,188,0,6
11,188,0,0
12,188,0,11
13,188,0,3
14,188,5,94
15,188,0,26
16,188,0,0
17,188,2,99
18,188,0,0
19,188,0,16
20,188,0,26
21,188,0,0
22,188,0,28
23,188,0,41
24,188,0,3
1,189,0,28
2,189,0,34
3,189,2,44
4,189,0,32
5,189,0,5
6,189,0,0
7,189,0,1
8,189,1,84
9,189,0,27
10,189,0,9
11,189,0,0
12,189,0,17
13,189,0,3
14,189,3,109
15,189,0,26
16,189,0,0
17,189,0,58
18,189,0,0
19,189,0,16
20,189,0,26
21,189,0,0
22,189,1,20
23,189,0,39
24,189,0,3
1,190,0,28
2,190,0,34
3,190,2,45
4,190,0,32
5,190,0,11
6,190,0,0
7,190,0,1
8,190,2,101
9,190,0,27
10,190,0,6
11,190,0,1
12,190,0,21
13,190,0,3
14,190,2,144
15,190,0,26
16,190,0,0
17,190,0,46
18,190,0,0
19,190,0,16
20,190,0,26
21,190,0,0
22,190,0,28
23,190,1,37
24,190,0,3
1,191,0,28
2,191,0,34
3,191,2,44
4,191,0,32
5,191,0,14
6,191,0,0
7,191,0,1
8,191,2,81
9,191,0,27
10,191,0,6
11,191,0,1
12,191,0,35
13,191,0,3
14,191,1,82
15,191,0,26
16,191,0,0
17,191,0,38
18,191,0,0
19,191,0,16
20,191,0,26
21,191,0,0
22,191,1,20
23,191,0,46
24,191,0,3
1,192,0,28
2,192,0,34
3,192,2,45
4,192,0,32
5,192,0,11
6,192,0,0
7,192,0,1
8,192,3,84
9,192,0,27
10,192,0,6
11,192,0,0
12,192,0,34
13,192,0,3
14,192,4,83
15,192,0,26
16,192,0,0
17,192,0,34
18,192,0,0
19,192,0,16
20,192,0,26
21,192,0,0
22,192,0,28
23,192,1,53
24,192,0,3
1,193,0,28
2,193,0,34
3,193,2,45
4,193,0,32
5,193,0,16
6,193,0,0
7,193,0,1
8,193,3,132
9,193,0,27
10,193,0,6
11,193,0,1
12,193,1,48
13,193,0,3
14,193,4,108
15,193,0,26
16,193,0,0
17,193,0,31
18,193,0,0
19,193,0,16
20,193,0,26
21,193,0,0
22,193,1,20
23,193,1,42
24,193,0,3
1,194,0,28
2,194,0,34
3,194,2,47
4,194,0,32
5,194,0,16
6,194,0,0
7,194,0,1
8,194,3,82
9,194,0,27
10,194,0,6
11,194,0,5
12,194,2,31
13,194,0,3
14,194,3,104
15,194,0,26
16,194,0,0
17,194,0,50
18,194,0,0
19,194,0,16
20,194,0,26
21,194,0,0
22,194,0,28
23,194,2,47
24,194,0,3
1,195,0,28
2,195,0,34
3,195,2,47
4,195,0,32
5,195,0,16
6,195,0,0
7,195,0,1
8,195,2,99
9,195,0,27
10,195,0,6
11,195,0,6
12,195,1,35
13,195,0,3
14,195,3,86
15,195,0,26
16,195,0,0
17,195,0,26
18,195,0,0
19,195,0,16
20,195,0,26
21,195,0,0
22,195,1,20
23,195,2,66
24,195,0,3
1,196,0,28
2,196,0,34
3,196,2,47
4,196,0,32
5,196,0,16
6,196,0,0
7,196,0,1
8,196,2,100
9,196,0,27
10,196,0,6
11,196,0,8
12,196,2,62
13,196,0,3
14,196,5,98
15,196,0,26
16,196,0,0
17,196,0,8
18,196,0,0
19,196,0,16
20,196,0,26
21,196,0,0
22,196,0,28
23,196,2,48
24,196,0,3
1,197,0,28
2,197,0,34
3,197,2,47
4,197,0,32
5,197,0,16
6,197,0,0
7,197,0,1
8,197,4,113
9,197,0,27
10,197,0,6
11,197,0,6
12,197,2,29
13,197,0,3
14,197,4,118
15,197,0,26
16,197,0,0
17,197,0,4
18,197,0,0
19,197,0,16
20,197,0,26
21,197,0,0
22,197,1,20
23,197,2,60
24,197,0,3
1,198,0,28
2,198,0,34
3,198,2,48
4,198,0,32
5,198,0,16
6,198,0,0
7,198,0,1
8,198,4,90
9,198,0,27
10,198,0,6
11,198,0,6
12,198,2,25
13,198,0,3
14,198,4,93
15,198,0,26
16,198,0,0
17,198,0,3
18,198,0,0
19,198,0,16
20,198,0,26
21,198,0,0
22,198,0,28
23,198,1,42
24,198,0,3
1,199,0,28
2,199,0,34
3,199,2,46
4,199,0,32
5,199,0,16
6,199,0,0
7,199,0,1
8,199,4,97
9,199,0,27
10,199,0,6
11,199,0,1
12,199,2,22
13,199,0,3
14,199,6,140
15,199,0,26
16,199,0,0
17,199,0,3
18,199,0,0
19,199,0,16
20,199,0,26
21,199,0,0
22,199,1,20
23,199,1,32
24,199,0,3
1,200,0,28
2,200,0,34
3,200,2,44
4,200,0,32
5,200,0,20
6,200,0,0
7,200,0,1
8,200,1,108
9,200,0,27
10,200,0,6
11,200,0,3
12,200,2,22
13,200,0,3
14,200,2,93
15,200,0,26
16,200,0,0
17,200,0,4
18,200,0,0
19,200,0,18
20,200,0,26
21,200,0,0
22,200,0,28
23,200,0,43
24,200,0,3
1,201,0,28
2,201,0,34
3,201,2,44
4,201,0,32
5,201,0,21
6,201,0,0
7,201,0,1
8,201,2,79
9,201,0,27
10,201,0,6
11,201,0,3
12,201,2,24
13,201,0,3
14,201,4,146
15,201,0,26
16,201,0,0
17,201,0,5
18,201,0,0
19,201,0,23
20,201,0,26
21,201,0,0
22,201,1,20
23,201,0,35
24,201,0,3
1,202,0,28
2,202,0,34
3,202,2,44
4,202,0,32
5,202,0,24
6,202,0,0
7,202,0,1
8,202,5,120
9,202,0,27
10,202,0,6
11,202,0,2
12,202,2,28
13,202,0,3
14,202,1,68
15,202,0,26
16,202,0,0
17,202,0,8
18,202,0,0
19,202,0,21
20,202,0,26
21,202,0,0
22,202,0,28
23,202,0,28
24,202,0,3
1,203,0,28
2,203,0,34
3,203,2,44
4,203,0,32
5,203,0,32
6,203,0,0
7,203,0,1
8,203,2,85
9,203,0,27
10,203,0,6
11,203,0,7
12,203,2,31
13,203,0,3
14,203,1,60
15,203,0,26
16,203,0,0
17,203,0,12
18,203,0,0
19,203,0,19
20,203,0,26
21,203,0,0
22,203,1,20
23,203,0,25
24,203,0,3
1,204,0,28
2,204,0,34
3,204,2,44
4,204,0,32
5,204,0,35
6,204,0,0
7,204,0,1
8,204,1,108
9,204,0,27
10,204,0,6
11,204,0,6
12,204,2,36
13,204,0,3
14,204,2,76
15,204,0,26
16,204,0,0
17,204,0,11
18,204,0,0
19,204,0,11
20,204,0,26
21,204,0,0
22,204,0,28
23,204,0,12
24,204,0,3
1,205,0,28
2,205,0,34
3,205,2,44
4,205,0,32
5,205,0,43
6,205,0,0
7,205,0,1
8,205,1,75
9,205,0,27
10,205,0,6
11,205,0,3
12,205,2,41
13,205,0,3
14,205,2,80
15,205,0,26
16,205,0,0
17,205,0,8
18,205,0,0
19,205,0,16
20,205,0,26
21,205,0,0
22,205,1,20
23,205,0,12
24,205,0,3
1,206,0,28
2,206,0,34
3,206,2,44
4,206,0,32
5,206,0,51
6,206,0,0
7,206,0,1
8,206,2,64
9,206,0,27
10,206,0,6
11,206,0,0
12,206,2,43
13,206,0,3
14,206,3,80
15,206,0,26
16,206,0,0
17,206,0,11
18,206,0,0
19,206,0,16
20,206,0,26
21,206,0,0
22,206,0,28
23,206,0,12
24,206,0,3
1,207,0,28
2,207,0,34
3,207,2,44
4,207,0,32
5,207,0,49
6,207,0,0
7,207,0,1
8,207,3,74
9,207,0,27
10,207,0,6
11,207,0,2
12,207,2,56
13,207,0,3
14,207,3,101
15,207,0,26
16,207,0,0
17,207,0,8
18,207,0,0
19,207,0,16
20,207,0,26
21,207,0,0
22,207,1,20
23,207,0,13
24,207,0,3
1,208,0,28
2,208,0,34
3,208,2,44
4,208,0,32
5,208,0,84
6,208,0,0
7,208,0,1
8,208,4,82
9,208,0,27
10,208,0,6
11,208,0,0
12,208,1,55
13,208,0,3
14,208,3,80
15,208,0,26
16,208,0,0
17,208,0,11
18,208,0,0
19,208,0,16
20,208,0,26
21,208,0,0
22,208,0,28
23,208,0,16
24,208,0,3
1,209,0,28
2,209,0,34
3,209,2,44
4,209,0,32
5,209,0,42
6,209,0,0
7,209,0,1
8,209,2,65
9,209,0,27
10,209,0,6
11,209,0,0
12,209,2,65
13,209,0,3
14,209,3,83
15,209,0,26
16,209,0,0
17,209,0,8
18,209,0,0
19,209,0,16
20,209,0,26
21,209,0,0
22,209,1,20
23,209,0,16
24,209,0,3
1,210,0,28
2,210,0,34
3,210,2,44
4,210,0,32
5,210,0,35
6,210,0,0
7,210,0,1
8,210,2,81
9,210,0,27
10,210,0,6
11,210,0,2
12,210,2,48
13,210,0,3
14,210,4,76
15,210,0,26
16,210,0,0
17,210,0,11
18,210,0,0
19,210,0,16
20,210,0,26
21,210,0,0
22,210,0,28
23,210,0,17
24,210,0,3
1,211,0,28
2,211,0,34
3,211,2,44
4,211,0,32
5,211,0,19
6,211,0,0
7,211,0,1
8,211,2,43
9,211,0,27
10,211,0,6
11,211,0,2
12,211,0,29
13,211,0,3
14,211,3,49
15,211,0,26
16,211,0,0
17,211,0,8
18,211,0,0
19,211,0,19
20,211,0,26
21,211,0,0
22,211,1,20
23,211,0,20
24,211,0,3
1,212,0,28
2,212,0,34
3,212,2,44
4,212,0,32
5,212,0,31
6,212,0,0
7,212,0,1
8,212,1,56
9,212,0,27
10,212,0,6
11,212,0,2
12,212,0,37
13,212,0,3
14,212,1,55
15,212,0,26
16,212,0,0
17,212,0,11
18,212,0,0
19,212,0,19
20,212,0,26
21,212,0,0
22,212,0,28
23,212,0,20
24,212,0,3
1,213,0,28
2,213,0,34
3,213,2,44
4,213,0,32
5,213,0,32
6,213,0,0
7,213,0,1
8,213,3,42
9,213,0,27
10,213,0,6
11,213,0,2
12,213,1,31
13,213,0,3
14,213,5,58
15,213,0,26
16,213,0,0
17,213,0,8
18,213,0,0
19,213,0,22
20,213,0,26
21,213,0,0
22,213,1,20
23,213,0,19
24,213,0,3
1,214,0,28
2,214,0,34
3,214,2,44
4,214,0,32
5,214,0,36
6,214,0,0
7,214,0,1
8,214,2,61
9,214,0,27
10,214,0,6
11,214,0,6
12,214,1,18
13,214,0,3
14,214,4,78
15,214,0,26
16,214,0,0
17,214,0,11
18,214,0,0
19,214,0,19
20,214,0,26
21,214,0,0
22,214,0,28
23,214,0,25
24,214,0,3
1,215,0,28
2,215,0,34
3,215,2,44
4,215,0,32
5,215,0,37
6,215,0,0
7,215,0,1
8,215,2,43
9,215,0,27
10,215,0,6
11,215,0,9
12,215,0,3
13,215,0,3
14,215,4,89
15,215,0,26
16,215,0,0
17,215,0,8
18,215,0,0
19,215,0,16
20,215,0,26
21,215,0,0
22,215,1,20
23,215,0,25
24,215,0,3
1,216,0,28
2,216,0,34
3,216,2,44
4,216,0,32
5,216,0,45
6,216,0,0
7,216,0,1
8,216,3,46
9,216,0,27
10,216,0,6
11,216,0,13
12,216,0,6
13,216,0,3
14,216,3,87
15,216,0,26
16,216,0,0
17,216,0,11
18,216,0,0
19,216,0,16
20,216,0,26
21,216,0,0
22,216,0,28
23,216,0,32
24,216,0,3
1,217,0,28
2,217,0,34
3,217,2,44
4,217,0,32
5,217,1,45
6,217,0,0
7,217,0,1
8,217,3,66
9,217,0,27
10,217,0,6
11,217,0,20
12,217,0,6
13,217,0,3
14,217,1,91
15,217,0,26
16,217,0,0
17,217,0,8
18,217,0,0
19,217,0,16
20,217,0,26
21,217,0,0
22,217,1,20
23,217,0,23
24,217,0,3
1,218,0,28
2,218,0,34
3,218,2,44
4,218,0,32
5,218,1,75
6,218,0,0
7,218,0,1
8,218,1,60
9,218,0,27
10,218,0,6
11,218,0,26
12,218,0,3
13,218,0,3
14,218,2,64
15,218,0,26
16,218,0,0
17,218,0,11
18,218,0,0
19,218,0,16
20,218,0,26
21,218,0,0
22,218,0,28
23,218,0,9
24,218,0,3
1,219,0,28
2,219,0,34
3,219,2,44
4,219,0,32
5,219,2,44
6,219,0,0
7,219,0,1
8,219,2,83
9,219,0,27
10,219,0,6
11,219,0,21
12,219,0,9
13,219,0,3
14,219,1,41
15,219,0,26
16,219,0,0
17,219,0,8
18,219,0,0
19,219,0,16
20,219,0,26
21,219,0,0
22,219,1,20
23,219,0,9
24,219,0,3
1,220,0,28
2,220,0,34
3,220,2,44
4,220,0,32
5,220,2,70
6,220,0,0
7,220,0,1
8,220,3,59
9,220,0,27
10,220,0,6
11,220,0,22
12,220,0,11
13,220,0,3
14,220,1,20
15,220,0,26
16,220,0,0
17,220,0,11
18,220,0,0
19,220,0,16
20,220,0,26
21,220,0,0
22,220,0,28
23,220,0,9
24,220,0,3
1,221,0,28
2,221,0,34
3,221,2,44
4,221,0,32
5,221,2,71
6,221,0,0
7,221,0,1
8,221,3,96
9,221,0,27
10,221,0,6
11,221,0,23
12,221,0,14
13,221,0,3
14,221,0,16
15,221,0,26
16,221,0,0
17,221,0,8
18,221,0,0
19,221,0,16
20,221,0,26
21,221,0,0
22,221,1,20
23,221,0,9
24,221,0,3
1,222,0,28
2,222,0,34
3,222,2,44
4,222,0,32
5,222,1,91
6,222,0,0
7,222,0,1
8,222,1,67
9,222,0,27
10,222,0,6
11,222,0,23
12,222,0,20
13,222,0,3
14,222,0,0
15,222,0,26
16,222,0,0
17,222,0,11
18,222,0,0
19,222,0,16
20,222,0,26
21,222,0,0
22,222,0,28
23,222,0,9
24,222,0,3
1,223,0,28
2,223,0,34
3,223,2,44
4,223,0,32
5,223,2,89
6,223,0,0
7,223,0,1
8,223,3,82
9,223,0,27
10,223,0,6
11,223,0,22
12,223,0,31
13,223,0,3
14,223,0,0
15,223,0,26
16,223,0,0
17,223,0,8
18,223,0,0
19,223,0,16
20,223,0,26
21,223,0,0
22,223,1,20
23,223,0,9
24,223,0,3
1,224,0,28
2,224,0,34
3,224,2,44
4,224,0,32
5,224,4,99
6,224,0,0
7,224,0,1
8,224,3,62
9,224,0,27
10,224,0,6
11,224,0,25
12,224,0,28
13,224,0,3
14,224,0,0
15,224,0,26
16,224,0,0
17,224,0,11
18,224,0,0
19,224,0,16
20,224,0,26
21,224,0,0
22,224,0,28
23,224,0,9
24,224,0,3
1,225,0,28
2,225,0,34
3,225,2,44
4,225,0,32
5,225,4,94
6,225,0,0
7,225,0,1
8,225,4,89
9,225,0,27
10,225,0,6
11,225,0,18
12,225,1,20
13,225,0,3
14,225,0,0
15,225,0,26
16,225,0,0
17,225,0,8
18,225,0,0
19,225,0,16
20,225,0,26
21,225,0,0
22,225,1,20
23,225,0,9
24,225,0,3
1,226,0,28
2,226,0,34
3,226,2,44
4,226,0,32
5,226,4,132
6,226,0,0
7,226,0,1
8,226,3,69
9,226,0,27
10,226,0,6
11,226,0,25
12,226,0,28
13,226,0,3
14,226,0,0
15,226,0,26
16,226,0,0
17,226,0,11
18,226,0,0
19,226,0,16
20,226,0,26
21,226,0,0
22,226,0,28
23,226,0,9
24,226,0,3
1,227,0,28
2,227,0,34
3,227,2,44
4,227,0,32
5,227,2,102
6,227,0,0
7,227,0,1
8,227,2,94
9,227,0,27
10,227,0,6
11,227,0,14
12,227,1,20
13,227,0,3
14,227,0,0
15,227,0,26
16,227,0,0
17,227,0,8
18,227,0,0
19,227,0,16
20,227,0,26
21,227,0,0
22,227,1,20
23,227,0,9
24,227,0,3
1,228,0,28
2,228,0,34
3,228,2,44
4,228,0,32
5,228,4,150
6,228,0,0
7,228,0,1
8,228,2,38
9,228,0,27
10,228,0,6
11,228,0,0
12,228,0,28
13,228,0,3
14,228,0,0
15,228,0,29
16,228,0,0
17,228,0,11
18,228,0,0
19,228,0,16
20,228,0,26
21,228,0,0
22,228,0,28
23,228,0,9
24,228,0,3
1,229,0,28
2,229,0,34
3,229,2,44
4,229,0,32
5,229,5,142
6,229,0,0
7,229,0,1
8,229,5,49
9,229,0,27
10,229,0,6
11,229,0,0
12,229,1,20
13,229,0,3
14,229,0,0
15,229,0,31
16,229,0,0
17,229,0,8
18,229,0,0
19,229,0,16
20,229,0,26
21,229,0,0
22,229,1,20
23,229,0,9
24,229,0,3
1,230,0,28
2,230,0,34
3,230,2,44
4,230,0,32
5,230,4,151
6,230,0,0
7,230,0,1
8,230,5,54
9,230,0,27
10,230,0,6
11,230,0,3
12,230,0,28
13,230,0,3
14,230,0,0
15,230,0,31
16,230,0,0
17,230,0,11
18,230,0,0
19,230,0,16
20,230,0,26
21,230,0,0
22,230,0,28
23,230,0,9
24,230,0,3
1,231,0,28
2,231,0,34
3,231,2,44
4,231,0,32
5,231,3,115
6,231,0,0
7,231,0,1
8,231,5,57
9,231,0,27
10,231,0,6
11,231,0,3
12,231,1,20
13,231,0,3
14,231,0,0
15,231,0,32
16,231,0,0
17,231,0,8
18,231,0,0
19,231,0,16
20,231,0,26
21,231,0,0
22,231,1,20
23,231,0,10
24,231,0,3
1,232,0,28
2,232,0,34
3,232,2,44
4,232,0,32
5,232,1,97
6,232,0,0
7,232,0,1
8,232,5,87
9,232,0,27
10,232,0,6
11,232,0,3
12,232,0,28
13,232,0,3
14,232,0,0
15,232,0,32
16,232,0,0
17,232,0,11
18,232,0,0
19,232,0,16
20,232,0,26
21,232,0,0
22,232,0,28
23,232,0,10
24,232,0,3
1,233,0,28
2,233,0,34
3,233,2,44
4,233,0,32
5,233,3,111
6,233,0,0
7,233,0,1
8,233,5,73
9,233,0,27
10,233,0,6
11,233,0,3
12,233,1,20
13,233,0,3
14,233,0,0
15,233,0,35
16,233,0,0
17,233,0,8
18,233,0,0
19,233,0,16
20,233,0,26
21,233,0,0
22,233,1,20
23,233,0,12
24,233,0,3
1,234,0,28
2,234,0,35
3,234,2,44
4,234,0,32
5,234,2,85
6,234,0,0
7,234,0,1
8,234,5,99
9,234,0,27
10,234,0,6
11,234,0,3
12,234,0,28
13,234,0,3
14,234,0,0
15,234,0,32
16,234,0,0
17,234,0,11
18,234,0,0
19,234,0,16
20,234,0,26
21,234,0,0
22,234,0,28
23,234,0,14
24,234,0,3
1,235,0,28
2,235,0,35
3,235,2,44
4,235,0,32
5,235,4,125
6,235,0,0
7,235,0,1
8,235,3,98
9,235,0,27
10,235,0,6
11,235,0,8
12,235,1,20
13,235,0,3
14,235,0,0
15,235,0,31
16,235,0,0
17,235,0,8
18,235,0,0
19,235,0,16
20,235,0,26
21,235,0,0
22,235,1,20
23,235,0,18
24,235,0,3
1,236,0,28
2,236,0,37
3,236,2,44
4,236,0,32
5,236,3,77
6,236,0,0
7,236,0,1
8,236,7,147
9,236,0,27
10,236,0,6
11,236,0,14
12,236,0,28
13,236,0,3
14,236,0,0
15,236,0,33
16,236,0,0
17,236,0,11
18,236,0,0
19,236,0,16
20,236,0,26
21,236,0,0
22,236,0,28
23,236,0,18
24,236,0,3
1,237,0,28
2,237,0,38
3,237,2,44
4,237,0,32
5,237,0,93
6,237,0,0
7,237,0,1
8,237,0,93
9,237,0,27
10,237,0,6
11,237,0,11
12,237,1,22
13,237,0,3
14,237,0,0
15,237,0,32
16,237,0,0
17,237,0,8
18,237,0,0
19,237,0,16
20,237,0,26
21,237,0,0
22,237,1,20
23,237,0,21
24,237,0,3
1,238,0,28
2,238,0,39
3,238,2,44
4,238,0,32
5,238,4,104
6,238,0,0
7,238,0,1
8,238,0,56
9,238,0,27
10,238,0,6
11,238,0,1
12,238,0,30
13,238,0,3
14,238,0,0
15,238,0,33
16,238,0,0
17,238,0,11
18,238,0,0
19,238,0,16
20,238,0,26
21,238,0,0
22,238,0,28
23,238,0,25
24,238,0,3
1,239,0,28
2,239,0,42
3,239,2,44
4,239,0,32
5,239,3,87
6,239,0,0
7,239,0,1
8,239,1,48
9,239,0,27
10,239,0,6
11,239,0,0
12,239,1,20
13,239,0,3
14,239,0,0
15,239,0,37
16,239,0,0
17,239,0,8
18,239,0,0
19,239,0,16
20,239,0,26
21,239,0,0
22,239,1,20
23,239,0,35
24,239,0,3
1,240,0,28
2,240,0,44
3,240,2,44
4,240,0,32
5,240,2,103
6,240,0,0
7,240,0,1
8,240,1,44
9,240,0,27
10,240,0,6
11,240,0,0
12,240,0,28
13,240,0,3
14,240,0,0
15,240,0,41
16,240,0,0
17,240,0,11
18,240,0,0
19,240,0,16
20,240,0,26
21,240,0,0
22,240,0,28
23,240,0,22
24,240,0,3
1,241,0,28
2,241,0,44
3,241,2,44
4,241,0,32
5,241,3,123
6,241,0,0
7,241,0,1
8,241,2,59
9,241,0,27
10,241,0,6
11,241,0,0
12,241,1,20
13,241,0,3
14,241,0,0
15,241,0,46
16,241,0,0
17,241,0,8
18,241,0,0
19,241,0,16
20,241,0,26
21,241,0,0
22,241,1,20
23,241,0,23
24,241,0,3
1,242,0,28
2,242,0,46
3,242,2,44
4,242,0,32
5,242,1,93
6,242,0,0
7,242,0,1
8,242,2,46
9,242,0,27
10,242,0,6
